,rating_id,token,stimuli_id,source_id,media_a_id,source_a,created_at,source_name_vote,nb_replay,reversed,source_position_vote,observer_id,playlist_id,src_name,src_name_bis
25,802609,mwbygfru,16981,5533,43767,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp49_lvl5_ref_lvl1_qp53_lvl6.mp4,1643479621,0,0,False,0,observer33126,439,videoSRC008_patch1750,videoSRC037_patch833
26,802611,mwbygfru,16998,5533,43731,tubes/2_videoSRC008_patch1750_23_videoSRC013_patch4403_ref_lvl1_qp33_lvl2_ref_lvl1_qp31_lvl2.mp4,1643479628,1,0,False,1,observer33126,439,videoSRC008_patch1750,videoSRC013_patch4403
31,802626,mwbygfru,16961,5544,44175,tubes/5_videoSRC019_patch2394_23_videoSRC013_patch4403_ref_lvl1_qp41_lvl4_ref_lvl1_qp47_lvl4.mp4,1643479700,0,1,False,0,observer33126,439,videoSRC019_patch2394,videoSRC013_patch4403
32,802633,mwbygfru,17005,5544,44171,tubes/5_videoSRC019_patch2394_23_videoSRC013_patch4403_ref_lvl1_qp35_lvl3_ref_lvl1_qp31_lvl2.mp4,1643479773,0,1,False,0,observer33126,439,videoSRC019_patch2394,videoSRC013_patch4403
5,802506,j2kdwl0l,16976,5551,44470,tubes/23_videoSRC007_patch1722_5_videoSRC019_patch2394_ref_lvl1_qp43_lvl3_ref_lvl1_qp41_lvl4_reversed.mp4,1643479025,0,0,True,1,observer33127,439,videoSRC007_patch1722,videoSRC019_patch2394
6,802507,j2kdwl0l,16975,5551,44471,tubes/23_videoSRC007_patch1722_5_videoSRC019_patch2394_ref_lvl1_qp47_lvl4_ref_lvl1_qp43_lvl5.mp4,1643479032,0,0,False,0,observer33127,439,videoSRC007_patch1722,videoSRC019_patch2394
7,802508,j2kdwl0l,16967,5551,44461,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp51_lvl5.mp4,1643479039,1,0,False,1,observer33127,439,videoSRC007_patch1722,videoSRC013_patch4403
8,802509,j2kdwl0l,16997,5551,44465,tubes/23_videoSRC007_patch1722_29_videoSRC008_patch3633_ref_lvl1_qp47_lvl4_ref_lvl1_qp47_lvl4.mp4,1643479046,0,0,False,0,observer33127,439,videoSRC007_patch1722,videoSRC008_patch3633
9,802510,j2kdwl0l,17005,5544,44172,tubes/5_videoSRC019_patch2394_23_videoSRC013_patch4403_ref_lvl1_qp35_lvl3_ref_lvl1_qp31_lvl2_reversed.mp4,1643479053,1,0,True,0,observer33127,439,videoSRC019_patch2394,videoSRC013_patch4403
10,802511,j2kdwl0l,16961,5544,44175,tubes/5_videoSRC019_patch2394_23_videoSRC013_patch4403_ref_lvl1_qp41_lvl4_ref_lvl1_qp47_lvl4.mp4,1643479060,0,0,False,0,observer33127,439,videoSRC019_patch2394,videoSRC013_patch4403
15,802516,j2kdwl0l,16988,5547,44326,tubes/5_videoSRC036_patch2646_5_videoSRC036_patch1064_ref_lvl1_qp47_lvl4_ref_lvl1_qp49_lvl5_reversed.mp4,1643479097,0,0,True,1,observer33127,439,videoSRC036_patch2646,videoSRC036_patch1064
16,802517,j2kdwl0l,16969,5547,44293,tubes/5_videoSRC036_patch2646_23_videoSRC007_patch1722_ref_lvl1_qp47_lvl4_ref_lvl1_qp43_lvl3.mp4,1643479104,0,0,False,0,observer33127,439,videoSRC036_patch2646,videoSRC007_patch1722
18,802519,j2kdwl0l,17002,5546,44265,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp39_lvl3.mp4,1643479119,1,0,False,1,observer33127,439,videoSRC036_patch1064,videoSRC013_patch4403
19,802520,j2kdwl0l,17006,5546,44274,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6_reversed.mp4,1643479126,1,0,True,0,observer33127,439,videoSRC036_patch1064,videoSRC013_patch4403
20,802521,j2kdwl0l,16979,5546,44288,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp49_lvl5_ref_lvl1_qp41_lvl4_reversed.mp4,1643479133,0,0,True,1,observer33127,439,videoSRC036_patch1064,videoSRC019_patch2394
47,802551,j2kdwl0l,16981,5533,43768,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp49_lvl5_ref_lvl1_qp53_lvl6_reversed.mp4,1643479327,0,0,True,1,observer33127,439,videoSRC008_patch1750,videoSRC037_patch833
48,802552,j2kdwl0l,16998,5533,43731,tubes/2_videoSRC008_patch1750_23_videoSRC013_patch4403_ref_lvl1_qp33_lvl2_ref_lvl1_qp31_lvl2.mp4,1643479334,1,0,False,1,observer33127,439,videoSRC008_patch1750,videoSRC013_patch4403
49,802554,j2kdwl0l,16992,5533,43751,tubes/2_videoSRC008_patch1750_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl6.mp4,1643479341,0,0,False,0,observer33127,439,videoSRC008_patch1750,videoSRC019_patch2394
1,802559,mx31h155,17055,5533,43759,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp33_lvl2_ref_lvl1_qp43_lvl3.mp4,1643479396,1,0,False,1,observer33128,440,videoSRC008_patch1750,videoSRC036_patch2646
2,802560,mx31h155,17053,5533,43753,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch1064_ref_lvl1_qp33_lvl2_ref_lvl1_qp29_lvl2.mp4,1643479403,0,0,False,0,observer33128,440,videoSRC008_patch1750,videoSRC036_patch1064
3,802561,mx31h155,17021,5533,43755,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch1064_ref_lvl1_qp33_lvl2_ref_lvl1_qp41_lvl3.mp4,1643479410,1,0,False,1,observer33128,440,videoSRC008_patch1750,videoSRC036_patch1064
4,802562,mx31h155,17015,5533,43750,tubes/2_videoSRC008_patch1750_5_videoSRC019_patch2394_ref_lvl1_qp41_lvl3_ref_lvl1_qp43_lvl5_reversed.mp4,1643479418,1,0,True,0,observer33128,440,videoSRC008_patch1750,videoSRC019_patch2394
5,802563,mx31h155,17024,5533,43740,tubes/2_videoSRC008_patch1750_29_videoSRC008_patch3633_ref_lvl1_qp41_lvl3_ref_lvl1_qp47_lvl4_reversed.mp4,1643479425,0,0,True,1,observer33128,440,videoSRC008_patch1750,videoSRC008_patch3633
7,802566,mx31h155,17044,5547,44328,tubes/5_videoSRC036_patch2646_5_videoSRC036_patch1064_ref_lvl1_qp53_lvl5_ref_lvl1_qp55_lvl6_reversed.mp4,1643479439,0,0,True,1,observer33128,440,videoSRC036_patch2646,videoSRC036_patch1064
8,802567,mx31h155,17010,5547,44317,tubes/5_videoSRC036_patch2646_5_videoSRC019_patch2394_ref_lvl1_qp55_lvl6_ref_lvl1_qp47_lvl6.mp4,1643479446,0,0,False,0,observer33128,440,videoSRC036_patch2646,videoSRC019_patch2394
9,802568,mx31h155,17036,5547,44331,tubes/5_videoSRC036_patch2646_5_videoSRC037_patch833_ref_lvl1_qp47_lvl4_ref_lvl1_qp45_lvl4.mp4,1643479453,0,0,False,0,observer33128,440,videoSRC036_patch2646,videoSRC037_patch833
10,802569,mx31h155,17043,5547,44301,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp39_lvl3.mp4,1643479460,0,0,False,0,observer33128,440,videoSRC036_patch2646,videoSRC013_patch4403
11,802570,mx31h155,17016,5547,44307,tubes/5_videoSRC036_patch2646_29_videoSRC008_patch3633_ref_lvl1_qp43_lvl3_ref_lvl1_qp41_lvl3.mp4,1643479468,1,0,False,1,observer33128,440,videoSRC036_patch2646,videoSRC008_patch3633
12,802571,mx31h155,17051,5544,44173,tubes/5_videoSRC019_patch2394_23_videoSRC013_patch4403_ref_lvl1_qp41_lvl4_ref_lvl1_qp39_lvl3.mp4,1643479475,1,0,False,1,observer33128,440,videoSRC019_patch2394,videoSRC013_patch4403
18,802581,mx31h155,17022,5548,44358,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp41_lvl4_reversed.mp4,1643479518,1,0,True,0,observer33128,440,videoSRC037_patch833,videoSRC019_patch2394
19,802583,mx31h155,17037,5548,44367,tubes/5_videoSRC037_patch833_5_videoSRC036_patch1064_ref_lvl1_qp49_lvl5_ref_lvl1_qp55_lvl6.mp4,1643479525,1,0,False,1,observer33128,440,videoSRC037_patch833,videoSRC036_patch1064
41,802623,mx31h155,17017,5546,44275,tubes/5_videoSRC036_patch1064_29_videoSRC008_patch3633_ref_lvl1_qp29_lvl2_ref_lvl1_qp41_lvl3.mp4,1643479684,1,0,False,1,observer33128,440,videoSRC036_patch1064,videoSRC008_patch3633
42,802624,mx31h155,17042,5546,44278,tubes/5_videoSRC036_patch1064_29_videoSRC008_patch3633_ref_lvl1_qp41_lvl3_ref_lvl1_qp41_lvl3_reversed.mp4,1643479691,1,0,True,0,observer33128,440,videoSRC036_patch1064,videoSRC008_patch3633
43,802625,mx31h155,17026,5546,44283,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp41_lvl3_ref_lvl1_qp35_lvl3.mp4,1643479699,0,0,False,0,observer33128,440,videoSRC036_patch1064,videoSRC019_patch2394
44,802627,mx31h155,17057,5546,44292,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp55_lvl6_ref_lvl1_qp47_lvl6_reversed.mp4,1643479706,0,0,True,1,observer33128,440,videoSRC036_patch1064,videoSRC019_patch2394
0,802634,g3daa61e,17094,5544,44186,tubes/5_videoSRC019_patch2394_29_videoSRC008_patch3633_ref_lvl1_qp47_lvl6_ref_lvl1_qp51_lvl5_reversed.mp4,1643479785,0,0,True,1,observer33129,441,videoSRC019_patch2394,videoSRC008_patch3633
1,802635,g3daa61e,17096,5544,44178,tubes/5_videoSRC019_patch2394_23_videoSRC013_patch4403_ref_lvl1_qp43_lvl5_ref_lvl1_qp51_lvl5_reversed.mp4,1643479792,1,0,True,0,observer33129,441,videoSRC019_patch2394,videoSRC013_patch4403
2,802636,g3daa61e,17063,5547,44311,tubes/5_videoSRC036_patch2646_5_videoSRC019_patch2394_ref_lvl1_qp43_lvl3_ref_lvl1_qp35_lvl3.mp4,1643479799,0,0,False,0,observer33129,441,videoSRC036_patch2646,videoSRC019_patch2394
10,802644,g3daa61e,17069,5533,43736,tubes/2_videoSRC008_patch1750_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6_reversed.mp4,1643479857,1,0,True,0,observer33129,441,videoSRC008_patch1750,videoSRC013_patch4403
11,802646,g3daa61e,17101,5548,44344,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp53_lvl6_ref_lvl1_qp55_lvl6_reversed.mp4,1643479864,1,0,True,0,observer33129,441,videoSRC037_patch833,videoSRC007_patch1722
12,802647,g3daa61e,17080,5548,44363,tubes/5_videoSRC037_patch833_5_videoSRC036_patch1064_ref_lvl1_qp45_lvl4_ref_lvl1_qp45_lvl4.mp4,1643479871,1,0,False,1,observer33129,441,videoSRC037_patch833,videoSRC036_patch1064
13,802648,g3daa61e,17085,5548,44356,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp53_lvl6_ref_lvl1_qp51_lvl5_reversed.mp4,1643479879,1,0,True,0,observer33129,441,videoSRC037_patch833,videoSRC008_patch3633
15,802650,g3daa61e,17062,5546,44282,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp29_lvl2_ref_lvl1_qp35_lvl3_reversed.mp4,1643479893,1,0,True,0,observer33129,441,videoSRC036_patch1064,videoSRC019_patch2394
16,802651,g3daa61e,17084,5546,44272,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp49_lvl5_ref_lvl1_qp47_lvl4_reversed.mp4,1643479900,1,0,True,0,observer33129,441,videoSRC036_patch1064,videoSRC013_patch4403
17,802652,g3daa61e,17093,5546,44260,tubes/5_videoSRC036_patch1064_23_videoSRC007_patch1722_ref_lvl1_qp55_lvl6_ref_lvl1_qp51_lvl5_reversed.mp4,1643479907,0,0,True,1,observer33129,441,videoSRC036_patch1064,videoSRC007_patch1722
18,802653,g3daa61e,17106,5546,44257,tubes/5_videoSRC036_patch1064_23_videoSRC007_patch1722_ref_lvl1_qp49_lvl5_ref_lvl1_qp43_lvl3.mp4,1643479914,0,0,False,0,observer33129,441,videoSRC036_patch1064,videoSRC007_patch1722
22,802657,g3daa61e,17075,5535,43823,tubes/29_videoSRC008_patch3633_23_videoSRC013_patch4403_ref_lvl1_qp41_lvl3_ref_lvl1_qp31_lvl2.mp4,1643479943,1,0,False,1,observer33129,441,videoSRC008_patch3633,videoSRC013_patch4403
33,802670,g3daa61e,17077,5551,44474,tubes/23_videoSRC007_patch1722_5_videoSRC019_patch2394_ref_lvl1_qp55_lvl6_ref_lvl1_qp47_lvl6_reversed.mp4,1643480026,1,0,True,0,observer33129,441,videoSRC007_patch1722,videoSRC019_patch2394
1,802702,831msaob,17111,5535,43825,tubes/29_videoSRC008_patch3633_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp51_lvl5.mp4,1643480206,1,0,False,1,observer33130,442,videoSRC008_patch3633,videoSRC013_patch4403
8,802709,831msaob,17140,5548,44348,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643480257,1,0,True,0,observer33130,442,videoSRC037_patch833,videoSRC013_patch4403
9,802710,831msaob,17152,5548,44340,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3_reversed.mp4,1643480264,1,0,True,0,observer33130,442,videoSRC037_patch833,videoSRC007_patch1722
10,802711,831msaob,17145,5548,44359,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl5.mp4,1643480271,1,0,False,1,observer33130,442,videoSRC037_patch833,videoSRC019_patch2394
11,802712,831msaob,17134,5548,44353,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643480278,1,0,False,1,observer33130,442,videoSRC037_patch833,videoSRC008_patch3633
22,802732,831msaob,17115,5533,43761,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp53_lvl5.mp4,1643480357,1,0,False,1,observer33130,442,videoSRC008_patch1750,videoSRC036_patch2646
23,802734,831msaob,17154,5533,43726,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp51_lvl5_reversed.mp4,1643480364,1,0,True,0,observer33130,442,videoSRC008_patch1750,videoSRC007_patch1722
24,802735,831msaob,17110,5533,43766,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5_reversed.mp4,1643480372,0,0,True,1,observer33130,442,videoSRC008_patch1750,videoSRC037_patch833
25,802737,831msaob,17144,5533,43763,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6.mp4,1643480379,1,0,False,1,observer33130,442,videoSRC008_patch1750,videoSRC036_patch2646
23,802768,6jrhw7vi,16874,5544,44183,tubes/5_videoSRC019_patch2394_29_videoSRC008_patch3633_ref_lvl1_qp43_lvl5_ref_lvl1_qp47_lvl4.mp4,1643480483,0,0,False,0,observer33131,437,videoSRC019_patch2394,videoSRC008_patch3633
24,802771,6jrhw7vi,16877,5551,44460,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp43_lvl3_ref_lvl1_qp47_lvl4_reversed.mp4,1643480491,0,0,True,1,observer33131,437,videoSRC007_patch1722,videoSRC013_patch4403
25,802774,6jrhw7vi,16873,5551,44467,tubes/23_videoSRC007_patch1722_29_videoSRC008_patch3633_ref_lvl1_qp55_lvl6_ref_lvl1_qp51_lvl5.mp4,1643480502,0,0,False,0,observer33131,437,videoSRC007_patch1722,videoSRC008_patch3633
26,802781,6jrhw7vi,16868,5547,44314,tubes/5_videoSRC036_patch2646_5_videoSRC019_patch2394_ref_lvl1_qp47_lvl4_ref_lvl1_qp41_lvl4_reversed.mp4,1643480522,0,1,True,1,observer33131,437,videoSRC036_patch2646,videoSRC019_patch2394
27,802783,6jrhw7vi,16882,5547,44321,tubes/5_videoSRC036_patch2646_5_videoSRC036_patch1064_ref_lvl1_qp43_lvl3_ref_lvl1_qp41_lvl3.mp4,1643480530,1,0,False,1,observer33131,437,videoSRC036_patch2646,videoSRC036_patch1064
28,802787,6jrhw7vi,16895,5547,44305,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp53_lvl5_ref_lvl1_qp55_lvl6.mp4,1643480539,1,0,False,1,observer33131,437,videoSRC036_patch2646,videoSRC013_patch4403
29,802790,6jrhw7vi,16860,5547,44319,tubes/5_videoSRC036_patch2646_5_videoSRC036_patch1064_ref_lvl1_qp43_lvl3_ref_lvl1_qp29_lvl2.mp4,1643480547,0,0,False,0,observer33131,437,videoSRC036_patch2646,videoSRC036_patch1064
30,802792,6jrhw7vi,16898,5547,44323,tubes/5_videoSRC036_patch2646_5_videoSRC036_patch1064_ref_lvl1_qp47_lvl4_ref_lvl1_qp45_lvl4.mp4,1643480554,0,0,False,0,observer33131,437,videoSRC036_patch2646,videoSRC036_patch1064
31,802793,6jrhw7vi,16903,5547,44296,tubes/5_videoSRC036_patch2646_23_videoSRC007_patch1722_ref_lvl1_qp53_lvl5_ref_lvl1_qp51_lvl5_reversed.mp4,1643480563,1,0,True,0,observer33131,437,videoSRC036_patch2646,videoSRC007_patch1722
32,802794,6jrhw7vi,16865,5547,44334,tubes/5_videoSRC036_patch2646_5_videoSRC037_patch833_ref_lvl1_qp53_lvl5_ref_lvl1_qp49_lvl5_reversed.mp4,1643480574,0,0,True,1,observer33131,437,videoSRC036_patch2646,videoSRC037_patch833
39,802802,6jrhw7vi,16890,5548,44338,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp39_lvl3_ref_lvl1_qp33_lvl2_reversed.mp4,1643480632,0,0,True,1,observer33131,437,videoSRC037_patch833,videoSRC007_patch1722
40,802804,6jrhw7vi,16889,5548,44350,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp49_lvl5_ref_lvl1_qp55_lvl6_reversed.mp4,1643480639,1,0,True,0,observer33131,437,videoSRC037_patch833,videoSRC013_patch4403
41,802806,6jrhw7vi,16905,5548,44341,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp49_lvl5_ref_lvl1_qp51_lvl5.mp4,1643480647,1,0,False,1,observer33131,437,videoSRC037_patch833,videoSRC007_patch1722
42,802807,6jrhw7vi,16894,5533,43723,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp41_lvl3_ref_lvl1_qp47_lvl4.mp4,1643480656,1,0,False,1,observer33131,437,videoSRC008_patch1750,videoSRC007_patch1722
43,802808,6jrhw7vi,16867,5533,43747,tubes/2_videoSRC008_patch1750_5_videoSRC019_patch2394_ref_lvl1_qp33_lvl2_ref_lvl1_qp35_lvl3.mp4,1643480664,1,0,False,1,observer33131,437,videoSRC008_patch1750,videoSRC019_patch2394
48,802819,6jrhw7vi,16887,5546,44263,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp41_lvl3_ref_lvl1_qp31_lvl2.mp4,1643480703,0,0,False,0,observer33131,437,videoSRC036_patch1064,videoSRC013_patch4403
49,802822,6jrhw7vi,16908,5546,44286,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp41_lvl4_reversed.mp4,1643480711,0,0,True,1,observer33131,437,videoSRC036_patch1064,videoSRC019_patch2394
21,802860,csf6r7gc,17037,5548,44367,tubes/5_videoSRC037_patch833_5_videoSRC036_patch1064_ref_lvl1_qp49_lvl5_ref_lvl1_qp55_lvl6.mp4,1643480866,1,0,False,1,observer33132,440,videoSRC037_patch833,videoSRC036_patch1064
22,802876,csf6r7gc,17022,5548,44357,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp41_lvl4.mp4,1643480910,1,2,False,1,observer33132,440,videoSRC037_patch833,videoSRC019_patch2394
27,802896,csf6r7gc,17042,5546,44278,tubes/5_videoSRC036_patch1064_29_videoSRC008_patch3633_ref_lvl1_qp41_lvl3_ref_lvl1_qp41_lvl3_reversed.mp4,1643480948,1,0,True,0,observer33132,440,videoSRC036_patch1064,videoSRC008_patch3633
28,802900,csf6r7gc,17017,5546,44276,tubes/5_videoSRC036_patch1064_29_videoSRC008_patch3633_ref_lvl1_qp29_lvl2_ref_lvl1_qp41_lvl3_reversed.mp4,1643480955,1,0,True,0,observer33132,440,videoSRC036_patch1064,videoSRC008_patch3633
29,802903,csf6r7gc,17057,5546,44292,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp55_lvl6_ref_lvl1_qp47_lvl6_reversed.mp4,1643480963,0,0,True,1,observer33132,440,videoSRC036_patch1064,videoSRC019_patch2394
30,802907,csf6r7gc,17026,5546,44283,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp41_lvl3_ref_lvl1_qp35_lvl3.mp4,1643480970,0,0,False,0,observer33132,440,videoSRC036_patch1064,videoSRC019_patch2394
32,802947,csf6r7gc,17010,5547,44318,tubes/5_videoSRC036_patch2646_5_videoSRC019_patch2394_ref_lvl1_qp55_lvl6_ref_lvl1_qp47_lvl6_reversed.mp4,1643481071,1,2,True,0,observer33132,440,videoSRC036_patch2646,videoSRC019_patch2394
33,802955,csf6r7gc,17044,5547,44327,tubes/5_videoSRC036_patch2646_5_videoSRC036_patch1064_ref_lvl1_qp53_lvl5_ref_lvl1_qp55_lvl6.mp4,1643481098,1,2,False,1,observer33132,440,videoSRC036_patch2646,videoSRC036_patch1064
34,802959,csf6r7gc,17036,5547,44331,tubes/5_videoSRC036_patch2646_5_videoSRC037_patch833_ref_lvl1_qp47_lvl4_ref_lvl1_qp45_lvl4.mp4,1643481105,0,0,False,0,observer33132,440,videoSRC036_patch2646,videoSRC037_patch833
35,802974,csf6r7gc,17043,5547,44302,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp39_lvl3_reversed.mp4,1643481144,0,1,True,1,observer33132,440,videoSRC036_patch2646,videoSRC013_patch4403
36,802980,csf6r7gc,17016,5547,44308,tubes/5_videoSRC036_patch2646_29_videoSRC008_patch3633_ref_lvl1_qp43_lvl3_ref_lvl1_qp41_lvl3_reversed.mp4,1643481164,0,1,True,1,observer33132,440,videoSRC036_patch2646,videoSRC008_patch3633
37,802989,csf6r7gc,17051,5544,44174,tubes/5_videoSRC019_patch2394_23_videoSRC013_patch4403_ref_lvl1_qp41_lvl4_ref_lvl1_qp39_lvl3_reversed.mp4,1643481226,0,2,True,1,observer33132,440,videoSRC019_patch2394,videoSRC013_patch4403
43,803001,csf6r7gc,17015,5533,43750,tubes/2_videoSRC008_patch1750_5_videoSRC019_patch2394_ref_lvl1_qp41_lvl3_ref_lvl1_qp43_lvl5_reversed.mp4,1643481292,0,0,True,1,observer33132,440,videoSRC008_patch1750,videoSRC019_patch2394
44,803005,csf6r7gc,17021,5533,43755,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch1064_ref_lvl1_qp33_lvl2_ref_lvl1_qp41_lvl3.mp4,1643481300,0,0,False,0,observer33132,440,videoSRC008_patch1750,videoSRC036_patch1064
45,803008,csf6r7gc,17055,5533,43760,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp33_lvl2_ref_lvl1_qp43_lvl3_reversed.mp4,1643481315,0,1,True,1,observer33132,440,videoSRC008_patch1750,videoSRC036_patch2646
46,803010,csf6r7gc,17024,5533,43739,tubes/2_videoSRC008_patch1750_29_videoSRC008_patch3633_ref_lvl1_qp41_lvl3_ref_lvl1_qp47_lvl4.mp4,1643481323,0,0,False,0,observer33132,440,videoSRC008_patch1750,videoSRC008_patch3633
47,803012,csf6r7gc,17053,5533,43754,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch1064_ref_lvl1_qp33_lvl2_ref_lvl1_qp29_lvl2_reversed.mp4,1643481331,0,0,True,1,observer33132,440,videoSRC008_patch1750,videoSRC036_patch1064
5,802818,1nesq4iv,17162,5547,44336,tubes/5_videoSRC036_patch2646_5_videoSRC037_patch833_ref_lvl1_qp55_lvl6_ref_lvl1_qp53_lvl6_reversed.mp4,1643480700,0,0,True,1,observer33133,443,videoSRC036_patch2646,videoSRC037_patch833
6,802821,1nesq4iv,17205,5547,44329,tubes/5_videoSRC036_patch2646_5_videoSRC036_patch1064_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6.mp4,1643480707,0,0,False,0,observer33133,443,videoSRC036_patch2646,videoSRC036_patch1064
18,802838,1nesq4iv,17203,5533,43743,tubes/2_videoSRC008_patch1750_29_videoSRC008_patch3633_ref_lvl1_qp49_lvl5_ref_lvl1_qp51_lvl5.mp4,1643480791,0,0,False,0,observer33133,443,videoSRC008_patch1750,videoSRC008_patch3633
19,802841,1nesq4iv,17206,5533,43727,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6.mp4,1643480798,0,0,False,0,observer33133,443,videoSRC008_patch1750,videoSRC007_patch1722
20,802842,1nesq4iv,17201,5544,44179,tubes/5_videoSRC019_patch2394_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl6_ref_lvl1_qp55_lvl6.mp4,1643480805,0,0,False,0,observer33133,443,videoSRC019_patch2394,videoSRC013_patch4403
40,802918,1nesq4iv,17195,5546,44290,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp49_lvl5_ref_lvl1_qp43_lvl5_reversed.mp4,1643480997,1,0,True,0,observer33133,443,videoSRC036_patch1064,videoSRC019_patch2394
41,802921,1nesq4iv,17175,5546,44279,tubes/5_videoSRC036_patch1064_29_videoSRC008_patch3633_ref_lvl1_qp49_lvl5_ref_lvl1_qp47_lvl4.mp4,1643481004,0,0,False,0,observer33133,443,videoSRC036_patch1064,videoSRC008_patch3633
42,802924,1nesq4iv,17170,5546,44269,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp49_lvl5_ref_lvl1_qp39_lvl3.mp4,1643481012,0,0,False,0,observer33133,443,videoSRC036_patch1064,videoSRC013_patch4403
0,802839,tqpgi4x6,17080,5548,44363,tubes/5_videoSRC037_patch833_5_videoSRC036_patch1064_ref_lvl1_qp45_lvl4_ref_lvl1_qp45_lvl4.mp4,1643480791,1,0,False,1,observer33134,441,videoSRC037_patch833,videoSRC036_patch1064
1,802840,tqpgi4x6,17085,5548,44355,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp53_lvl6_ref_lvl1_qp51_lvl5.mp4,1643480798,0,0,False,0,observer33134,441,videoSRC037_patch833,videoSRC008_patch3633
